,min_variance,utility_ra2,utility_ra10,utility_ra50,max_sharpe,risk_parity,equal_weight,buy_and_hold_equal,nifty50
2025-05-02,1.0365158500794642,0.9829384203927857,1.022560262591161,1.0395280592605867,1.0391698117862325,0.9836004956506674,0.9574156822118803,0.9572419220731581,0.9734435321599231
2025-05-05,1.0449313522896,1.0096092877759362,1.0406627319397326,1.0520219410133826,1.0581223847759218,0.9926839514949125,0.9655882307546254,0.9660555189429422,0.9780195838049051
2025-05-06,1.0544418341297301,0.9979169172934232,1.0409230510763163,1.0572247320748849,1.057996680645025,0.9926362601318621,0.9609135746697335,0.9615137545086461,0.974758974231626
2025-05-07,1.049702752776915,1.0052054656411054,1.0439307925079844,1.0540642362606545,1.0615989949424267,0.9928355261531276,0.9632425529408032,0.9633316318201078,0.9761503987987737
2025-05-08,1.0437447990938844,0.988708968493846,1.0322167632990726,1.0459217732772323,1.0493658930037641,0.9840517577501444,0.9534340770640697,0.9537343075587339,0.9705288655001284
2025-05-09,1.0378008295672339,0.985440116132468,1.0243042921725058,1.0370349216421468,1.0415943260596552,0.9831302295581427,0.9547997208374295,0.9536108244694373,0.9599014679615083
2025-05-12,1.052103523585096,1.024700218301701,1.0428656724106637,1.0494858996705725,1.0617670040371654,1.0080389468296067,0.9857102422080093,0.9833648623371162,0.996553455872092
2025-05-13,1.0489773452254063,1.0198039769827845,1.0397833145367505,1.0469576502437217,1.0583956624155275,1.004674859354971,0.9817987838986779,0.9795814266788774,0.9827055094181201
2025-05-14,1.0500430724873306,1.0138387991346822,1.0353434087431272,1.045406410122036,1.0536138792311243,1.0073454480580668,0.9861416426093074,0.9828149889619361,0.9862459969602316
2025-05-15,1.0551224475894618,1.0128253476960758,1.0356282237257988,1.0489751992185958,1.0533905092424607,1.0155324300454331,0.9962579503553076,0.9920787197867793,1.0020470761927944
2025-05-16,1.0585248369809115,1.0163498593831533,1.0392900091779416,1.051970003189428,1.0572921095487189,1.0169922536586868,0.9967721059914454,0.992671769582553,1.0003558604642773
2025-05-19,1.058209167711428,1.0126310205476003,1.036888337944982,1.0510732379480816,1.054789967525857,1.014754586468616,0.9937981961239092,0.9898053500708002,0.9973830941368454
2025-05-20,1.0485027105794542,0.998849678376602,1.0251644088701817,1.0411445860114033,1.0428218306008683,1.0027561340583904,0.9813086742008236,0.9774582497811499,0.9869257005988249
2025-05-21,1.0576602995382463,1.006126104864776,1.0348874179481817,1.0511128618430927,1.0525503003371142,1.010078177950389,0.9873609394289101,0.9838279776991281,0.9921053952960042
2025-05-22,1.051383073127704,0.9998282182921507,1.0298047052280968,1.04587034739986,1.0473812523009098,1.002208747111714,0.9788322597067517,0.9755500717236091,0.9839589472746297
2025-05-23,1.0580992390119697,1.0051726156748033,1.0322166336913703,1.0491196227595714,1.0502182406441911,1.0094401242183846,0.9866119062951514,0.9828862417285644,0.9936927500595248
2025-05-26,1.0650403304004499,1.006586585288786,1.0362556572573505,1.0543552405886336,1.0543098759406406,1.015340867912102,0.9919145577978982,0.9878036343040952,0.9996101699719833
2025-05-27,1.0603715270972964,0.9997935755199241,1.0313059575601857,1.0494212605524353,1.049091331851952,1.011034154751295,0.987659185507578,0.9833343680888468,0.9926151730249491
2025-05-28,1.057485443732001,0.9995010819320467,1.0321570803186348,1.0484827405689532,1.0500026260619897,1.0072323035930608,0.9831241972061073,0.979011323661284,0.9896664587104638
2025-05-29,1.0569183589791054,1.0035558203480521,1.0341555469131143,1.049186228600677,1.0519376435030012,1.0101648476082596,0.9876060562521655,0.9833528409127186,0.9929110596387621
